,molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hbd,n_hba,logp,passed,MACCS_clusters,ECFP4_clusters
415,CHEMBL207687,8.0,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](C)C(N)=O,8.096910013008056,417.13678081200004,2,6,3.480100000000002,True,5,10
416,CHEMBL3416594,8.0,nM,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2s1,8.096910013008056,377.11979784800013,2,6,4.512400000000002,True,13,9
417,CHEMBL461968,8.0,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN(C)[C@@H](C)C(N)=O,8.096910013008056,417.13678081200004,2,6,3.480100000000002,True,5,91
418,CHEMBL461967,8.0,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CNC(=O)[C@H]1CCCCN1C,8.096910013008056,457.16808094000004,2,6,4.275000000000003,True,0,91
419,CHEMBL4075917,8.1,nM,Cc1n[nH]c2ccc(-c3cc(N[C@@H](CO)c4ccccc4)cnc3-c3ccc(F)cc3O)cc12,8.09151498112135,454.180504196,4,5,5.590520000000004,True,13,167
420,CHEMBL162053,8.1,nM,CN(C)CCN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.09151498112135,400.1011067720001,1,6,3.5287000000000015,True,21,52
421,CHEMBL5185287,8.1,nM,CNc1ncc(C(C)C)c2cc(Nc3ccnc(N4CC[C@@H](O)[C@@](C)(F)C4)n3)ncc12,8.09151498112135,425.233936736,3,8,3.6277000000000017,True,5,16
422,CHEMBL1204261,8.17,nM,CCOc1cc2ncnc(Nc3cccc(F)c3)c2cc1OCC.Cl,8.087777943467584,363.114982748,1,5,4.731700000000004,True,1,35
423,CHEMBL4097369,8.4,nM,O=C(Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)c1ccco1,8.075720713938118,408.022187756,2,5,4.981200000000003,True,2,7
424,CHEMBL597200,8.43,nM,O=C(COc1ccc(F)cc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.074172425375258,466.04406607199996,2,5,5.292500000000002,True,52,7
425,CHEMBL516047,8.7,nM,CSc1ccc(N(C)c2nc(C)nc3ccccc23)cc1,8.060480747381382,295.114318544,0,4,4.428020000000004,True,20,429
426,CHEMBL3612595,8.7,nM,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4cccc(O)c4)c3cc21,8.060480747381382,408.14336973999997,2,9,3.3302000000000023,True,0,92
427,CHEMBL39355,8.8,nM,Brc1cccc(Nc2ncnc3cc4c(cnn4CCCN4CCOCC4)cc23)c1,8.05551732784983,466.11167145600007,1,7,4.207900000000002,True,0,66
428,CHEMBL2048798,8.8,nM,OCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sccc45)c(Cl)c3)c21,8.05551732784983,436.076074464,2,7,5.827600000000003,True,0,33
429,CHEMBL4103464,8.9,nM,O=C(NCc1ccccc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.050609993355087,447.069472296,3,4,5.457600000000003,True,45,7
430,CHEMBL1203935,8.95,nM,CCOc1cc2ncnc(Nc3cc(F)cc(C(F)(F)F)c3)c2cc1OCC.Cl,8.048176964684089,431.10236737599996,1,5,5.750500000000003,True,1,231
431,CHEMBL81712,9.0,nM,O=C(c1ccccc1)c1cc2ncnc(Nc3ccc4[nH]ccc4c3)c2s1,8.045757490560675,370.08883206800004,2,5,5.1472000000000016,True,42,51
432,CHEMBL1914660,9.0,nM,Br.C[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1cccc(F)c1,8.045757490560675,428.064801516,3,4,5.220600000000004,True,2,8
433,CHEMBL53940,9.0,nM,CNc1cc2c(Nc3ccccc3)ncnc2cn1,8.045757490560675,251.11709541599998,2,5,2.8101000000000003,True,10,172
434,CHEMBL301018,9.0,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC,8.045757490560675,333.068032556,1,5,4.183100000000002,True,1,1
435,CHEMBL469355,9.0,nM,NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,8.045757490560675,450.013571524,3,8,4.013400000000002,True,11,42
436,CHEMBL425601,9.0,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CN(C(C)C)C1,8.045757490560675,486.19463003600004,2,7,3.554400000000003,True,5,10
437,CHEMBL207130,9.0,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CCN(C)CC1,8.045757490560675,486.19463003600004,2,7,3.5560000000000027,True,0,10
438,CHEMBL517130,9.0,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN(C)[C@H](C)C(N)=O,8.045757490560675,417.13678081200004,2,6,3.480100000000002,True,5,91
439,CHEMBL208118,9.0,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@H](C)C(N)=O,8.045757490560675,417.13678081200004,2,6,3.480100000000002,True,5,10
440,CHEMBL4280817,9.0,nM,O=C1CSC(N2N=C(c3ccncc3)CC2c2ccc(Br)cc2)=N1,8.045757490560675,399.99934413600005,0,5,3.6246000000000027,True,6,4
441,CHEMBL3633940,9.0,nM,NC(=O)Nc1ccc(C(=O)Nc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cc1,8.045757490560675,450.100729652,4,5,4.908800000000002,True,15,58
442,CHEMBL3759478,9.0,nM,OC[C@@H](Nc1ncnc2sc(-c3ccccc3)cc12)c1ccccc1,8.045757490560675,347.109233164,2,5,4.503800000000004,True,13,93
443,CHEMBL3758990,9.0,nM,COC(=O)c1cccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c1OC,8.045757490560675,419.1303625320001,1,7,5.3266000000000036,True,3,9
444,CHEMBL3416447,9.0,nM,COc1ccccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,8.045757490560675,361.1248832280001,1,5,5.540000000000004,True,3,9
445,CHEMBL506414,9.0,nM,Fc1cccc(COc2ccc(Nc3ncnc4sc(-c5cccs5)cc34)cc2Cl)c1,8.045757490560675,467.03291,1,6,7.534900000000002,True,1,121
446,CHEMBL1645473,9.0,nM,NC1CCN(Cc2ccn3ncnc(Nc4cccc(Cl)c4)c23)CC1,8.045757490560675,356.151622352,2,6,3.0494000000000003,True,12,2
447,CHEMBL385471,9.0,nM,COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OCC1CCN(C)CC1,8.045757490560675,430.157181908,1,6,4.895100000000004,True,0,5
448,CHEMBL214478,9.0,nM,COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OC1CCN(CC(N)=O)CC1,8.045757490560675,459.147345496,2,7,3.503000000000002,True,0,179
449,CHEMBL435993,9.2,nM,OCCN(CCO)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.036212172654444,446.1065860760001,4,8,2.229399999999999,True,8,20
450,CHEMBL604914,9.25,nM,O=C(COc1ccccc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.033858267260968,448.053487884,2,5,5.153400000000003,True,33,7
451,CHEMBL1203939,9.31,nM,CCOc1cc2ncnc(Nc3ccccc3F)c2cc1OCC.Cl,8.031050319018657,363.114982748,1,5,4.731700000000004,True,1,140
452,CHEMBL53796,9.6,nM,CN(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2n1,8.017728766960431,343.04325754800004,1,5,3.5969000000000015,True,46,143
453,CHEMBL2148051,9.8,nM,CC(C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c21)S(C)(=O)=O,8.008773924307505,547.0847805759998,2,8,4.823300000000003,True,14,262
454,CHEMBL311129,10.0,nM,Cc1c(-c2ccccc2)[nH]c2ncnc(Nc3cccc(Cl)c3)c12,8.0,334.09852416,2,3,5.330320000000001,True,2,24
455,CHEMBL276154,10.0,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC1CCN(C)CC1,8.0,416.141531844,1,6,4.6475000000000035,True,0,17
456,CHEMBL93181,10.0,nM,COc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,8.0,329.016374104,1,4,4.1445000000000025,True,1,1
457,CHEMBL14699,10.0,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CCOCC1,8.0,432.13644646399996,1,7,3.885500000000003,True,0,17
458,CHEMBL382823,10.0,nM,COCCN(Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC)[C@@H](C)C(N)=O,8.0,461.16299556000007,2,7,3.4967000000000006,True,0,10
459,CHEMBL135902,10.0,nM,COc1cc2ncnc(Sc3cccc(Cl)c3)c2cc1OC,8.0,332.038626336,0,5,4.451600000000003,True,1,621
460,CHEMBL208292,10.0,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCC[C@@H]1C(N)=O,8.0,429.13678081200004,2,6,3.624200000000002,True,0,10
461,CHEMBL325245,10.0,nM,COc1cc2ncnc(NCc3ccccc3)c2cc1OC,8.0,295.132076784,1,5,3.259100000000002,True,1,90
462,CHEMBL419137,10.0,nM,COc1cc2ncnc(NC3CC3c3ccccc3)c2cc1OC,8.0,321.147726848,1,5,3.615000000000002,True,1,261
463,CHEMBL300491,10.0,nM,COc1ccc2cncnc2c1,8.0,160.063662876,0,3,1.6383999999999999,True,72,316
464,CHEMBL470011,10.0,nM,Fc1ccc(Nc2ncnc3nc(Nc4ccc(CN5CCCCC5)cc4)sc23)cc1Cl,8.0,468.12992160399995,2,7,6.351900000000004,True,71,42
465,CHEMBL3109738,10.0,nM,COc1cc2ncnc3c2cc1OCCCCCN(C)Cc1ccc(Br)cc1N3,8.0,456.11608814000004,1,6,5.139000000000005,True,0,428
466,CHEMBL300791,10.0,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CCN(C)CC1,8.0,445.16808094000004,1,7,3.8007000000000026,True,0,17
467,CHEMBL479800,10.0,nM,Fc1cccc(COc2ccc(Nc3ncnc4cc(-c5ccco5)sc34)cc2Cl)c1,8.0,451.05575362,1,6,7.0664000000000025,True,1,185
468,CHEMBL52076,10.0,nM,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.0,315.01195742000004,2,5,3.113100000000001,True,2,1
469,CHEMBL469354,10.0,nM,NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4cccc(Br)c4)c3s2)cc1,8.0,475.9724777560001,3,8,3.9834000000000014,True,11,148
470,CHEMBL207445,10.0,nM,COCC[C@@H](C(N)=O)N(C)Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,8.0,461.16299556,2,7,3.4967000000000015,True,0,10
471,CHEMBL205149,10.0,nM,COc1cc(OC2CCNCC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,8.0,402.12588178000004,2,6,4.305300000000003,True,0,94
472,CHEMBL207235,10.0,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1C[C@H](OC)C[C@@H]1C(N)=O,8.0,459.147345496,2,7,3.249100000000001,True,0,10
473,CHEMBL1645476,10.0,nM,NC1CCN(Cc2ccn3ncnc(Nc4ccc(F)c(Cl)c4)c23)CC1,8.0,374.14220054,2,6,3.1885000000000003,True,12,2
474,CHEMBL461792,10.08,nM,COC[C@H]1Oc2cc3ncnc(Nc4cccc(Cl)c4)c3cc2O[C@@H]1COC,7.996539467890494,401.11423379999997,1,7,3.828000000000002,True,1,13
475,CHEMBL4250273,10.1,nM,COc1ccc(N(c2ncnc3occ(C)c23)C(C)C)cc1,7.995678626217358,297.147726848,0,5,4.086320000000003,True,3,86
476,CHEMBL5206436,10.3,nM,CN1CCN(c2ccc(-c3ccc4cnn(C(C(=O)Nc5nccs5)c5ccccc5)c(=O)c4c3)cc2)CC1,7.987162775294828,536.199445136,1,8,4.499900000000003,True,12,87
477,CHEMBL4746488,10.6,nM,COc1cccc2cc(N(C)c3nc(C)nc4ccccc34)ccc12,7.97469413473523,329.152812228,0,4,4.867920000000003,True,3,427
478,CHEMBL1928315,10.8,nM,O=C(c1cc2ccccc2s1)c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,7.966576244513051,439.0016098720001,1,6,6.6731000000000025,True,15,112
479,CHEMBL90013,11.0,nM,CN(C)c1ccc2c(Nc3cccc(Br)c3)ncnc2c1,7.958607314841775,342.04800858000004,1,4,4.201900000000003,True,20,1
480,CHEMBL125920,11.0,nM,CCOc1cc2ncnc(Nc3cccc(-c4cc[nH]n4)c3)c2cc1OCC,7.958607314841775,375.169524912,2,6,4.560900000000003,True,3,35
481,CHEMBL511990,11.0,nM,OC[C@@H]1CCCN1Cc1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,7.958607314841775,484.12483622400003,3,8,5.322700000000004,True,9,42
482,CHEMBL345294,11.0,nM,Brc1cccc(Nc2ncnc3ccsc23)c1,7.958607314841775,304.96223035599996,1,4,4.197400000000001,True,2,274
483,CHEMBL5198992,11.0,nM,COCC1CN(c2ncc(C(C)C)c3cc(Nc4ccnc(N5CC[C@@H](O)[C@@](C)(F)C5)n4)ncc23)C1,7.958607314841775,495.27580154800006,2,9,3.6686000000000023,True,5,16
484,CHEMBL340862,11.0,nM,CCOc1cc2ncnc(Nc3cccc(-c4cncs4)c3)c2cc1OCC,7.958607314841775,392.13069687999996,1,7,5.294300000000003,True,1,35
485,CHEMBL52784,11.0,nM,CN(C)c1ccc2cncnc2c1,7.958607314841775,173.095297352,0,3,1.6957999999999998,True,20,313
486,CHEMBL208594,11.0,nM,CNc1ccc2ncnc(Nc3cccc(C)c3)c2c1,7.958607314841775,264.137496512,2,4,3.7235200000000015,True,20,53
487,CHEMBL3908303,11.0,nM,C[C@@H](Nc1ncnc2oc(-c3ccccc3)cc12)c1ccccc1,7.958607314841775,315.137162164,1,4,5.0629000000000035,True,47,19
488,CHEMBL4070454,11.2,nM,Oc1ccc(-c2nc(-c3ccccc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)cc1,7.950781977329818,428.16371126,3,3,6.659600000000005,True,110,55
489,CHEMBL128759,12.0,nM,OCCN(CCO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.920818753952375,403.064386916,3,7,2.3218999999999994,True,9,20
490,CHEMBL420254,12.0,nM,CCNc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,7.920818753952375,342.04800858000004,2,4,4.567700000000002,True,2,1
491,CHEMBL511637,12.0,nM,Fc1ccc(Nc2ncnc3nc(Nc4ccc(CN5CCOCC5)cc4)sc23)cc1Cl,7.920818753952375,470.10918616,2,8,5.1982000000000035,True,0,42
492,CHEMBL328691,12.0,nM,COC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.920818753952375,372.022187756,2,5,4.314200000000002,True,15,1
493,CHEMBL513208,12.0,nM,CN(C)Cc1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,7.920818753952375,428.098621476,2,7,5.427600000000003,True,46,42
494,CHEMBL4532034,12.0,nM,COc1ccncc1-c1cc(C(=O)/N=c2\[nH]c3ccccc3n2CC(C)(C)O)ccn1,7.920818753952375,417.180089596,2,6,2.947000000000001,True,5,104
495,CHEMBL37543,12.0,nM,OCC(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,7.920818753952375,413.04873685200005,3,7,2.8388,True,9,68
496,CHEMBL1914670,12.0,nM,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(C#N)cc3)cc12)c1ccccc1,7.920818753952375,339.148395544,2,4,4.669680000000003,True,2,8
497,CHEMBL2408045,12.0,nM,CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,7.920818753952375,473.16299556000007,2,7,3.763700000000002,True,0,5
498,CHEMBL555921,12.6,nM,COc1cccc2c1sc1c(Nc3cccc(Br)c3)ncnc12.Cl,7.8996294548824375,420.9651228160001,1,5,5.781000000000003,True,31,97
499,CHEMBL3967219,13.0,nM,C[C@@H](Nc1ncnc2oc(-c3ccc(F)cc3)cc12)c1ccccc1,7.886056647693163,333.127740352,1,4,5.2020000000000035,True,15,19
500,CHEMBL3759815,13.0,nM,C[C@@H](Nc1ncnc2sc(-c3ccc(CO)cc3F)cc12)c1ccccc1,7.886056647693163,379.11546141599996,2,5,5.162800000000004,True,13,9
501,CHEMBL3759963,13.0,nM,COc1cccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c1OC,7.886056647693163,391.1354479120001,1,6,5.548600000000004,True,3,9
502,CHEMBL404405,13.0,nM,OC1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,7.886056647693163,495.178565372,3,9,3.559400000000002,True,0,32
503,CHEMBL402339,13.0,nM,COc1cc(Nc2ncnc3[nH]nc(OCCN4CCC(O)CC4)c23)ccc1OCc1cccc(F)c1,7.886056647693163,508.22343162799996,3,9,3.6587000000000023,True,0,32
504,CHEMBL470218,13.0,nM,CN(C)CCc1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,7.886056647693163,442.11427154,2,7,5.470100000000003,True,71,42
505,CHEMBL2425735,13.5,nM,O=C(CCCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.8696662315049934,467.132072552,2,5,5.340500000000004,True,8,7
506,CHEMBL1198370,13.6,nM,Brc1cccc(Nc2ncnc3cc4c(cc23)OCCO4)c1,7.866461091629782,357.01128872399994,1,5,3.9071000000000016,True,16,1
507,CHEMBL1914674,14.0,nM,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(C#N)cc3)cc12)c1ccc(F)cc1,7.853871964321762,357.13897373199995,2,4,4.808780000000002,True,2,337
508,CHEMBL513362,14.0,nM,Cc1cccc(Nc2ncnc3nc(Nc4ccc(S(N)(=O)=O)cc4)sc23)c1,7.853871964321762,412.07761575199993,3,8,3.529320000000001,True,11,148
509,CHEMBL3943438,14.0,nM,COC[C@@H](Nc1ncnc2oc(-c3ccc(OC)cc3)cc12)c1ccccc1,7.853871964321762,375.158291532,1,6,4.698000000000004,True,7,19
510,CHEMBL3758768,14.0,nM,COc1cc(CO)ccc1-c1cc2c(Nc3ccccc3)ncnc2s1,7.853871964321762,363.10414778400013,2,6,4.602800000000003,True,3,145
511,CHEMBL125568,14.0,nM,OCC(CO)Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.853871964321762,389.048736852,4,7,2.2959999999999994,True,33,20
512,CHEMBL3752008,14.83,nM,O=C(Nc1ccncc1)Nc1cc(-c2cncnc2)cc(C(F)(F)F)c1,7.828858848971618,359.099394664,2,4,4.201400000000001,True,87,260
513,CHEMBL4467033,15.0,nM,COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1OC,7.823908740944319,439.10989736799996,1,6,5.762100000000004,True,1,63
514,CHEMBL93051,15.0,nM,Brc1cccc(Nc2ncnc3cc4c(cc23)OCO4)c1,7.823908740944319,342.99563865999994,1,5,3.864600000000001,True,16,1
515,CHEMBL1947124,15.0,nM,CC1(C)CC(C(=O)Nc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)CC(C)(C)N1[O],7.823908740944319,470.175905972,2,5,5.7191000000000045,True,104,58
516,CHEMBL2148044,15.0,nM,CS(=O)(=O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,7.823908740944319,567.095487492,2,8,4.800200000000004,True,14,33
517,CHEMBL514938,15.0,nM,Fc1cccc(COc2ccc(Nc3ncnc4sc(-c5ccco5)cc34)cc2Cl)c1,7.823908740944319,451.05575361999996,1,6,7.0664000000000025,True,1,121
518,CHEMBL5193027,15.0,nM,O=C(Nc1nccs1)C(c1ccccc1)N1Cc2ccc(-c3ccc4[nH]ccc4c3)cc2C1=O,7.823908740944319,464.13069687999996,2,4,5.627200000000004,True,63,87
519,CHEMBL470012,15.0,nM,Fc1ccc(Nc2ncnc3nc(Nc4ccc(CCN5CCOCC5)cc4)sc23)cc1Cl,7.823908740944319,484.124836224,2,8,5.240700000000004,True,0,42
520,CHEMBL250925,15.0,nM,CCOc1cc2ncnc(/C=C/c3ccccc3)c2cc1OCC,7.823908740944319,320.15247787999994,0,4,4.5976000000000035,True,39,223
521,CHEMBL4250191,15.5,nM,COc1ccc(N(C)c2ncnc3occ(C)c23)cc1,7.809668301829708,269.11642672,0,5,3.3077200000000015,True,3,86
522,CHEMBL5203388,16.0,nM,O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2ccccc2C1=O,7.795880017344075,379.110295784,1,6,2.621600000000001,True,63,156
523,CHEMBL257861,16.0,nM,OCCOc1n[nH]c2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,7.795880017344075,412.10506608400004,3,8,3.0950000000000006,True,37,32
524,CHEMBL5184941,16.0,nM,CC(C)c1nnc(N2CC[C@H]2C)c2cnc(Nc3ccnc(N4CC[C@@H](O)[C@@](C)(F)C4)n3)cc12,7.795880017344075,466.26048583200003,2,9,3.579600000000002,True,18,16
525,CHEMBL2425087,16.0,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CC2(COC2)C1,7.795880017344075,444.13644646399996,1,7,3.885500000000003,True,0,17
526,CHEMBL126903,16.0,nM,CN(CC(=O)O)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.795880017344075,387.033086788,2,6,3.051700000000001,True,55,52
527,CHEMBL1092382,16.0,nM,CCC(=O)Nc1ccc2nccc(Nc3cccc(Br)c3)c2c1,7.795880017344075,369.04767423199996,2,3,5.089400000000003,True,111,400
528,CHEMBL1203940,16.0,nM,CCOc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OCC.Cl,7.795880017344075,363.114982748,1,5,4.731700000000004,True,1,35
529,CHEMBL5169346,16.2,nM,COc1cc2ncnc3c2cc1OCCOCCOCCOc1cc(Cl)ccc1N3,7.790484985457369,431.124798484,1,8,3.839800000000002,True,0,25
530,CHEMBL609321,16.9,nM,C=C=CCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1O,7.772113295386326,339.077454368,2,5,4.452300000000003,True,1,317
531,CHEMBL3623288,16.9,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)[C@@H](C)C1,7.772113295386326,459.147345496,1,7,4.309200000000003,True,0,5
532,CHEMBL1914659,17.0,nM,Br.Cc1ccccc1C(C)Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12,7.769551078621726,424.089873392,3,4,5.389920000000004,True,3,8
533,CHEMBL1203937,17.0,nM,CCOc1cc2ncnc(NCc3ccc(F)cc3)c2cc1OCC.Cl,7.769551078621726,377.130632812,1,5,4.6002000000000045,True,1,181
534,CHEMBL3948084,17.0,nM,CCC(=O)Nc1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cc1OC,7.769551078621726,452.19607400800004,2,7,5.128500000000003,True,7,6
535,CHEMBL1683955,17.0,nM,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C,7.769551078621726,357.104418064,1,4,5.208540000000003,True,1,36
536,CHEMBL4218431,17.0,nM,N#Cc1ccc(O)c(-c2nc(NCc3cnccn3)c3ccccc3n2)c1,7.769551078621726,354.122909068,2,7,3.276180000000001,True,27,135
537,CHEMBL4098587,17.0,nM,CC(C)(C)OC(=O)NCC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,7.769551078621726,445.131695432,3,6,4.629100000000003,True,118,58
538,CHEMBL3416446,17.0,nM,COc1ccccc1-c1cc2c(NCc3ccccc3)ncnc2s1,7.769551078621726,347.1092331640001,1,5,4.979000000000003,True,3,9
539,CHEMBL338049,17.0,nM,CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@@H]4O,7.769551078621726,482.195405312,3,7,3.844900000000002,True,7,41
540,CHEMBL2031301,17.4,nM,CN(C)CCC(=O)N(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.7594507517174005,427.100772424,1,5,4.050400000000002,True,21,230
541,CHEMBL5207462,17.8,nM,CN1CCN(c2ccc(-c3ccc4c(=O)n(C(C(=O)Nc5nccs5)c5ccccc5)ncc4c3)cc2)CC1,7.749579997691106,536.1994451360001,1,8,4.499900000000003,True,12,87
542,CHEMBL127223,18.0,nM,CCOc1cc2ncnc(Nc3cccc(-c4cscn4)c3)c2cc1OCC,7.7447274948966935,392.13069687999996,1,7,5.294300000000004,True,1,35
543,CHEMBL403435,18.0,nM,Cc1cc(Nc2ncnc3[nH]nc(OCCN4CCC(O)CC4)c23)ccc1OCc1ccccn1,7.7447274948966935,475.23318778799995,3,9,3.2144200000000014,True,0,32
544,CHEMBL3752370,18.04,nM,O=C(Nc1ccncc1)Nc1cc(-c2cncnc2)ccc1OC(F)(F)F,7.743763466794077,375.09430928399996,2,5,4.081200000000001,True,24,113
545,CHEMBL4749501,18.9,nM,Fc1cccc(Nc2ncnc3cc4c(cc23)OCCO4)c1F,7.723538195826756,315.081933032,1,5,3.4228000000000023,True,1,13
546,CHEMBL248114,19.0,nM,Cc1cncc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCC(N)CC6)c45)ccc32)c1,7.721246399047171,467.2545919280001,2,9,3.497420000000001,True,9,2
547,CHEMBL119977,19.0,nM,Clc1cccc(Nc2[nH]cnc3nnc(-c4ccccc4)c2-3)c1,7.721246399047171,321.078123064,2,4,4.368500000000001,True,2,164
548,CHEMBL567197,19.0,nM,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)O[C@H]1CC[C@@](C)(N)CC1,7.721246399047171,538.2804723280001,3,9,4.767900000000003,True,157,45
549,CHEMBL3416591,19.0,nM,COc1ccccc1-c1cc2c(NC(C)c3ccccc3)ncnc2s1,7.721246399047171,361.1248832280001,1,5,5.540000000000004,True,3,9
550,CHEMBL3759980,19.0,nM,C[C@@H](Nc1ncnc2sc(-c3ccc(C(=O)O)cc3)cc12)c1ccccc1,7.721246399047171,375.104147784,2,5,5.229600000000003,True,60,9
551,CHEMBL4089588,19.3,nM,O=C(Nc1ccc(Cl)cc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.714442690992226,467.01484988,3,4,6.433300000000003,True,2,7
552,CHEMBL5195531,19.6,nM,COc1cc2ncnc3c2cc1OCCCCCCOc1ccc(Cl)cc1N3,7.707743928643524,399.13496924400005,1,6,5.3670000000000035,True,0,25
553,CHEMBL153739,19.8,nM,CN(C)c1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,7.703334809738469,398.0200795800001,1,5,5.416600000000003,True,46,97
554,CHEMBL379601,20.0,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)CC(N)=O,7.698970004336019,403.12113074800004,2,6,3.0916000000000015,True,5,10
555,CHEMBL3759459,20.0,nM,COC(=O)c1ccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c(OC)c1,7.698970004336019,419.1303625320001,1,7,5.3266000000000036,True,3,9
556,CHEMBL378370,20.0,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1CCNC1=O,7.698970004336019,429.13678081200004,2,6,3.4948000000000023,True,0,339
