,molecule_chembl_id,IC50,units,smiles,pIC50,passed
2383,CHEMBL182254,32.0,nM,Fc1cccc(COc2ccc(Nc3ncnc4nn5ccccc5c34)cc2Cl)c1,7.494850021680094,True
2387,CHEMBL4167162,32.0,nM,O=C(CN1CCCC1)Nc1ccc2ncnc(Nc3ccc(Cl)cc3)c2c1,7.494850021680094,True
2397,CHEMBL1204360,32.2,nM,COc1cc2ncnc(Nc3ccccc3F)c2cc1OC.Cl,7.492144128304169,True
2413,CHEMBL567873,33.0,nM,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OC[C@@H]1COCCN1,7.481486060122112,True
2417,CHEMBL1914671,33.0,nM,C[C@@H](Nc1ncnc2[nH]c(-c3ccccc3)cc12)c1ccc(F)cc1,7.481486060122112,True
2418,CHEMBL2048788,33.0,nM,CC(C)(C)NC(=O)c1cccc(Oc2ccc(Nc3ncnc4ccn(CCO)c34)cc2Cl)c1,7.481486060122112,True
2422,CHEMBL392273,33.0,nM,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCNCC6)c45)ccc32)c1,7.481486060122112,True
2423,CHEMBL4856453,33.1,nM,COc1ccc(-c2coc3cc(OCC(=O)N/C=C\c4ccc(O)cc4)ccc3c2=O)cc1,7.480172006224281,True
2427,CHEMBL4069672,33.6,nM,COc1ccc2c(c1)CCCN2c1nc(C)nc2c(Cc3ccccc3)c[nH]c12.Cl,7.473660722610156,True
2436,CHEMBL5271155,34.0,nM,COc1cc2c(Nc3ccc(Oc4ccccc4)cc3C)ncnc2cc1OCC1CCN(C)CC1,7.468521082957745,True
2437,CHEMBL54805,34.0,nM,Brc1cccc(Nc2ncnc3cccnc23)c1,7.468521082957745,True
2438,CHEMBL1923007,34.0,nM,OCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,7.468521082957745,True
2440,CHEMBL5285308,34.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1nccc(-c2cn(C)c3ccccc23)n1,7.468521082957745,True
2441,CHEMBL4439974,34.0,nM,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)COC(C)=O,7.468521082957745,True
2448,CHEMBL4208673,34.8,nM,CN1CCN(c2nc(Nc3ccc(F)cc3)nc3cnc(Nc4ccc(N5CCC(N(C)C)CC5)cn4)cc23)CC1,7.458420756053419,True
2450,CHEMBL52665,35.0,nM,Brc1cccc(Nc2ncnc3ccncc23)c1,7.455931955649724,True
2452,CHEMBL249928,35.0,nM,CN(CCOc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)CO,7.455931955649724,True
2456,CHEMBL248108,35.0,nM,NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,7.455931955649724,True
2459,CHEMBL3633932,35.0,nM,CCNC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,7.455931955649724,True
2460,CHEMBL391778,35.0,nM,NCC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,7.455931955649724,True
2463,CHEMBL355982,35.0,nM,Brc1cccc(Nc2ncnc3sccc23)c1,7.455931955649724,True
2464,CHEMBL157084,35.0,nM,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cs1,7.455931955649724,True
2465,CHEMBL56505,35.0,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN(CCO)CCO,7.455931955649724,True
2478,CHEMBL2048904,36.0,nM,Cn1ncc2c(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)cccc21,7.443697499232712,True
2479,CHEMBL3409482,36.0,nM,CN(CCO)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1,7.443697499232712,True
2480,CHEMBL3416603,36.0,nM,OC[C@@H](Nc1ncnc2sc(Br)cc12)c1ccccc1,7.443697499232712,True
2482,CHEMBL248116,36.0,nM,NC1CCN(Cc2ccn3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,7.443697499232712,True
2486,CHEMBL3934034,36.0,nM,CCC(=O)Nc1cc2c(Nc3ccc(OCc4ccccc4)cc3)ncnc2cc1OC,7.443697499232712,True
2491,CHEMBL5273000,36.0,nM,COc1cc2c(Nc3ccc(Oc4cccc(F)c4)cc3)ncnc2cc1OCC1CCN(C)CC1,7.443697499232712,True
2498,CHEMBL4294156,37.0,nM,COc1cccc(Nc2cc(NC(=O)CCCC(=O)O)ncn2)c1,7.431798275933005,True
2499,CHEMBL4166069,37.0,nM,O=C(CN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.431798275933005,True
2506,CHEMBL3818970,37.81,nM,CCOc1cc2ncnc(Nc3ccc(OCC4CC4)c(Cl)c3)c2cc1NC(=O)[C@@H]1COC(=O)N1,7.422393322637465,True
2511,CHEMBL566350,38.0,nM,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCCN1CCCCC1,7.42021640338319,True
2513,CHEMBL440453,38.0,nM,COc1cc(O)c2c(O)c(-c3cccc(Cl)c3)cnc2c1,7.42021640338319,True
2516,CHEMBL247710,38.0,nM,NC1CCN(Cc2ccn3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c23)CC1,7.42021640338319,True
2518,CHEMBL2348414,38.0,nM,O=C(NCCO)C1=Cc2c(ncnc2Nc2ccc(Oc3cccc(C(F)(F)F)c3)c(Cl)c2)NCC1,7.42021640338319,True
2519,CHEMBL3416600,38.0,nM,C[C@@H](Nc1ncnc2sc(Br)cc12)c1ccccc1,7.42021640338319,True
2520,CHEMBL584714,38.0,nM,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCC1CCCNC1,7.42021640338319,True
2527,CHEMBL2425737,38.4,nM,O=C(CCOc1ccccc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.415668775632469,True
2532,CHEMBL5266387,38.8,nM,Cc1ccc2c(=O)n(Cc3ccccc3)c(SCc3cn(-c4ccc(C(=O)O)cc4)nn3)nc2c1,7.411168274405793,True
2536,CHEMBL53375,39.0,nM,COc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.4089353929735005,True
2551,CHEMBL287832,40.0,nM,CN(C)CCn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,7.397940008672037,True
2553,CHEMBL93461,40.0,nM,CC(=O)Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,7.397940008672037,True
2554,CHEMBL380006,40.0,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@H](C)C(=O)N(C)C,7.397940008672037,True
2555,CHEMBL1645467,40.0,nM,NC1CCN(Cc2ccn3ncnc(Nc4ccccc4)c23)CC1,7.397940008672037,True
2557,CHEMBL484270,40.0,nM,CCN1CCN(Cc2ccc(-c3cc4c(N[C@@H](C)c5ccccc5)ncnc4[nH]3)cc2)CC1,7.397940008672037,True
2564,CHEMBL126137,40.0,nM,CN(C)CCN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.397940008672037,True
2565,CHEMBL346863,40.0,nM,Brc1cccc(Nc2ncnc3c2sc2ncsc23)c1.CO,7.397940008672037,True
2566,CHEMBL412367,40.0,nM,CCc1c(NC(=O)OCCn2ccnc2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,7.397940008672037,True
2568,CHEMBL566337,40.0,nM,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCCn1ccnc1,7.397940008672037,True
2571,CHEMBL391181,40.0,nM,COc1cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1CN1CCC(N)CC1,7.397940008672037,True
2574,CHEMBL3818062,40.16,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)[C@H]1NC(=O)O[C@@H]1C,7.396206295863037,True
2578,CHEMBL5276304,40.7,nM,CN1CCN(CCC(=O)N2CCOc3c2ccc2ncnc(Nc4cccc(Br)c4)c32)CC1,7.39040559077478,True
2581,CHEMBL512391,41.0,nM,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)O,7.387216143280264,True
2582,CHEMBL3758889,41.0,nM,C[C@@H](Nc1ncnc2sc(-c3ccc(S(C)(=O)=O)cc3)cc12)c1ccccc1,7.387216143280264,True
2583,CHEMBL37373,41.0,nM,CN(C)CCn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,7.387216143280264,True
2588,CHEMBL3092324,41.0,nM,CS(=O)(=O)CCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,7.387216143280264,True
2590,CHEMBL4759650,41.4,nM,Fc1c(Nc2ncnc3cc4c(cc23)OCCO4)cccc1C(F)(F)F,7.382999658879101,True
2596,CHEMBL3040806,42.0,nM,c1ccc(-c2cccc(Nc3ncnc4cc5c(cc34)OCCO5)c2)cc1,7.376750709602099,True
2600,CHEMBL3297897,42.2,nM,COc1ccc(Nc2nc(C)nc3oc(C)cc23)cc1,7.374687549038326,True
2606,CHEMBL5194285,42.9,nM,COc1cc2ncnc3c2cc1OCCOCCOCCOc1cccc(Cl)c1N3,7.367542707815276,True
2612,CHEMBL3234746,43.0,nM,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1NC(=O)c1cnc(NC(C)C)nc1,7.366531544420414,True
2613,CHEMBL3234742,43.0,nM,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1NC(=O)c1cnc(N)nc1,7.366531544420414,True
2617,CHEMBL1928310,43.7,nM,O=C(c1cc2ccccc2[nH]1)c1cc2c(Nc3ccc(F)cc3)ncnc2s1,7.359518563029578,True
2624,CHEMBL2348416,44.0,nM,COC(=O)C1=Cc2c(ncnc2Nc2ccc(Oc3cccc4sccc34)c(Cl)c2)NCC1,7.356547323513812,True
2625,CHEMBL578044,44.0,nM,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCCC1CCNCC1,7.356547323513812,True
2626,CHEMBL3234747,44.0,nM,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1NC(=O)c1cnc(NC2CC2)nc1,7.356547323513812,True
2629,CHEMBL3975699,44.0,nM,C[C@@H](Nc1ncnc2oc(-c3ccc(C#N)cc3)cc12)c1ccccc1,7.356547323513812,True
2631,CHEMBL177053,44.0,nM,Brc1cccc(Nc2ncnc3cc4ncsc4cc23)c1,7.356547323513812,True
2633,CHEMBL3828079,44.1,nM,Cn1cc(-c2ccc3ncnc(Nc4ccc5ncccc5c4)c3c2)cn1,7.355561410532162,True
2642,CHEMBL1914663,45.0,nM,Br.Oc1ccc(-c2cc3c(NCc4ccccc4F)ncnc3[nH]2)cc1,7.346787486224656,True
2645,CHEMBL566559,45.0,nM,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCC1CCCCN1,7.346787486224656,True
2651,CHEMBL128432,45.0,nM,CN(C)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.346787486224656,True
2655,CHEMBL5275916,45.6,nM,CC(=O)N1CCOc2c1ccc1ncnc(Nc3cccc(Br)c3)c21,7.341035157335565,True
2659,CHEMBL72393,46.0,nM,Brc1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,7.337242168318426,True
2662,CHEMBL4214588,46.0,nM,COC(=O)c1ccc(O)c(-c2nc(NCc3cccnc3)c3ccccc3n2)c1,7.337242168318426,True
2669,CHEMBL247914,47.0,nM,NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5ccccn5)c4)c23)CC1,7.327902142064283,True
2671,CHEMBL5268092,47.0,nM,COc1cc2c(Nc3ccc(Oc4ccccc4)cc3F)ncnc2cc1OCC1CCN(C)CC1,7.327902142064283,True
2679,CHEMBL4072383,47.1,nM,COc1ccc2c(c1)CCCN2c1nc(N)nc2c(Cc3ccccc3)c[nH]c12,7.326979092871103,True
2681,CHEMBL5269684,47.22,nM,CC(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(F)c(Cl)c3)c21,7.325874017257291,True
2684,CHEMBL1203938,47.7,nM,COc1cc2ncnc(NCc3ccc(F)cc3)c2cc1OC.Cl,7.321481620959886,True
2688,CHEMBL247709,48.0,nM,Fc1cccc(COc2ccc(Nc3ncnn4ccc(CN5CCCNCC5)c34)cc2Cl)c1,7.318758762624412,True
2690,CHEMBL4290750,48.0,nM,CCOC(=O)c1ccc(Nc2cc(NC(=O)CCCC(=O)O)ncn2)cc1,7.318758762624412,True
2695,CHEMBL247104,48.0,nM,OCCNC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,7.318758762624412,True
2698,CHEMBL3758946,48.0,nM,OCc1ccc(-c2cc3c(NCc4ccccc4)ncnc3s2)cc1,7.318758762624412,True
2700,CHEMBL5195167,48.2,nM,Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3[C@H]3CC[C@H](O)CC3)ccn2)cn1,7.31695296176115,True
2703,CHEMBL3752074,48.81,nM,COc1cc(NC(=O)Nc2ccccn2)cc(-c2cccnc2)c1OC,7.311491192343479,True
2705,CHEMBL3604205,48.9,nM,COc1ccc2c(c1)CCCN2c1ncnc2ccccc12,7.31069114087638,True
2716,CHEMBL555321,50.0,nM,Cl.Clc1cccc(Nc2ncnc3ccccc23)c1,7.301029995663981,True
2718,CHEMBL181742,50.0,nM,Clc1cc(Nc2ncnc3nn4ccccc4c23)ccc1OCc1ccccc1,7.301029995663981,True
2719,CHEMBL2325101,50.0,nM,Clc1ccc(C2=NN(c3ccccc3)C(c3ccc4ccccc4c3)C2)cc1Cl,7.301029995663981,True
2720,CHEMBL5188960,50.0,nM,CNc1ncc(C(C)C)c2cc(Nc3ccnc(N4CC[C@@H](O)[C@@H](F)C4)n3)ncc12,7.301029995663981,True
2721,CHEMBL542484,50.0,nM,COc1cc2ncnc(Nc3ccccc3)c2cc1OC.Cl,7.301029995663981,True
2722,CHEMBL3907215,50.0,nM,COc1cc2c(Nc3ccc(Cl)c(C)c3)ncnc2cc1OCC1CN(C)CCO1,7.301029995663981,True
2723,CHEMBL3815045,50.0,nM,CCn1c(-c2nc(-c3cnn(C4CCN(C)CC4)c3)cnc2N)nc2ccccc21,7.301029995663981,True
2727,CHEMBL3937598,50.0,nM,CCOC(=O)C(C)N1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,7.301029995663981,True
2728,CHEMBL3923013,50.0,nM,COCCN1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,7.301029995663981,True
2730,CHEMBL3952315,50.0,nM,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C(C)C)CCO1,7.301029995663981,True
2732,CHEMBL3983179,50.0,nM,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C)CCN1C,7.301029995663981,True
2737,CHEMBL3909596,50.0,nM,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(C2CCCN2)n1,7.301029995663981,True
2739,CHEMBL3947408,50.0,nM,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C(C)C)CCCO1,7.301029995663981,True
2740,CHEMBL3986301,50.0,nM,COCCN1CCCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,7.301029995663981,True
2742,CHEMBL3978177,50.0,nM,COC(=O)CCN1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,7.301029995663981,True
2746,CHEMBL3912287,50.0,nM,COc1cc2c(Nc3cccc(Br)c3C)ncnc2cc1OCC1CN(C)CCO1,7.301029995663981,True
2747,CHEMBL3944702,50.0,nM,COc1cc(Nc2ncnc3cc(OCC4CN(C)CCO4)c(OC)cc23)c(OC)cc1Cl,7.301029995663981,True
2748,CHEMBL3890263,50.0,nM,CCN1CCN(C(C)=O)CC1COc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3)c2cc1OC,7.301029995663981,True
2749,CHEMBL3893032,50.0,nM,COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC1CN(C)CCO1,7.301029995663981,True
2756,CHEMBL3897256,50.0,nM,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(CC2CC2)CCO1,7.301029995663981,True
2757,CHEMBL3985254,50.0,nM,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C(C)=O)CCO1,7.301029995663981,True
2759,CHEMBL3942082,50.0,nM,CCCN1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,7.301029995663981,True
2763,CHEMBL3914599,50.0,nM,CCCN1CCCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,7.301029995663981,True
2768,CHEMBL3952023,50.0,nM,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc([C@@H]2CCCN2)no1,7.301029995663981,True
2770,CHEMBL3983938,50.0,nM,CCN1CCCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,7.301029995663981,True
2771,CHEMBL3971864,50.0,nM,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(N(C)C)n1,7.301029995663981,True
2774,CHEMBL3914671,50.0,nM,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCCC1CCCN1C,7.301029995663981,True
2776,CHEMBL3946018,50.0,nM,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(-c2ccccc2)n1,7.301029995663981,True
2778,CHEMBL3900296,50.0,nM,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1cc(F)cc(F)c1,7.301029995663981,True
2779,CHEMBL3977221,50.0,nM,COc1cc2c(Nc3cccc(Br)c3Cl)ncnc2cc1OCC1CN(C)CCO1,7.301029995663981,True
2785,CHEMBL3899440,50.0,nM,COC(=O)CCC(=O)N1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,7.301029995663981,True
2787,CHEMBL3911207,50.0,nM,COc1cc2c(Nc3ccc(Br)cc3Cl)ncnc2cc1OCC1CN(C)CCO1,7.301029995663981,True
2791,CHEMBL3945177,50.0,nM,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1OCC1CN(C)CCO1,7.301029995663981,True
2792,CHEMBL3937297,50.0,nM,CC(C)Oc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C)CCO1,7.301029995663981,True
2796,CHEMBL3899410,50.0,nM,COc1cc2c(Nc3ccc(Cl)c(Br)c3)ncnc2cc1OCC1CN(C)CCO1,7.301029995663981,True
2800,CHEMBL3958466,50.0,nM,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C(C)=O)CCCO1,7.301029995663981,True
2801,CHEMBL3955824,50.0,nM,CN1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2O)C1,7.301029995663981,True
2803,CHEMBL3939717,50.0,nM,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(CO)n1,7.301029995663981,True
2805,CHEMBL3896927,50.0,nM,COc1cc2c(Nc3cccc(Cl)c3C)ncnc2cc1OCC1CN(C)CCO1,7.301029995663981,True
2807,CHEMBL3951258,50.0,nM,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C2CCN(C)CC2)CCO1,7.301029995663981,True
2814,CHEMBL3893845,50.0,nM,CCCCS(=O)(=O)N1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,7.301029995663981,True
2817,CHEMBL3961472,50.0,nM,CCS(=O)(=O)N1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,7.301029995663981,True
2820,CHEMBL3892030,50.0,nM,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(S(C)(=O)=O)CCO1,7.301029995663981,True
2822,CHEMBL3937092,50.0,nM,CCN1CCN(CC)C(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,7.301029995663981,True
2823,CHEMBL3916225,50.0,nM,COc1cc2c(Nc3ccc(C)c(Br)c3)ncnc2cc1OCC1CN(C)CCO1,7.301029995663981,True
2829,CHEMBL3941402,50.0,nM,CCOc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C)CCO1,7.301029995663981,True
2830,CHEMBL3917442,50.0,nM,CCOc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CNCCO1,7.301029995663981,True
2832,CHEMBL3959638,50.0,nM,CC(C)Oc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CNCCO1,7.301029995663981,True
2841,CHEMBL3976226,50.0,nM,CCC(=O)N1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,7.301029995663981,True
2845,CHEMBL3953937,50.0,nM,COc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OCC1CN(C)CCO1,7.301029995663981,True
2846,CHEMBL3925803,50.0,nM,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(S(C)(=O)=O)CCCO1,7.301029995663981,True
2847,CHEMBL3966040,50.0,nM,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CN(C)CCO1,7.301029995663981,True
2851,CHEMBL3979728,50.0,nM,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(CCC2OCCO2)CCO1,7.301029995663981,True
2852,CHEMBL3931193,50.0,nM,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C2CCC2)CCO1,7.301029995663981,True
2854,CHEMBL3893176,50.0,nM,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(CCO)CCO1,7.301029995663981,True
2857,CHEMBL3928180,50.0,nM,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C2CCOCC2)CCO1,7.301029995663981,True
2860,CHEMBL3968030,50.0,nM,CCN1CCN(C)CC1COc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3)c2cc1OC,7.301029995663981,True
2862,CHEMBL3913993,50.0,nM,COc1cc2c(Nc3ccc(Br)cc3Br)ncnc2cc1OCC1CN(C)CCO1,7.301029995663981,True
2863,CHEMBL3904192,50.0,nM,COc1cc2c(Nc3ccc(Cl)cc3Cl)ncnc2cc1OCC1CN(C)CCO1,7.301029995663981,True
2864,CHEMBL3951755,50.0,nM,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CN(C)CCO1,7.301029995663981,True
2865,CHEMBL3949155,50.0,nM,COc1cc2c(Nc3cc(Cl)ccc3F)ncnc2cc1OCC1CN(C)CCO1,7.301029995663981,True
2868,CHEMBL3895645,50.0,nM,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C(C)C(C)=O)CCO1,7.301029995663981,True
2869,CHEMBL3955447,50.0,nM,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(CCF)CCO1,7.301029995663981,True
2874,CHEMBL3916567,50.0,nM,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(CC(N)=O)CCO1,7.301029995663981,True
2878,CHEMBL3965938,50.0,nM,CCC(=O)CN1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,7.301029995663981,True
2880,CHEMBL3919051,50.0,nM,CCCCN1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,7.301029995663981,True
2894,CHEMBL3951527,50.0,nM,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C)CCO1,7.301029995663981,True
2895,CHEMBL3959495,50.0,nM,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCCC1CN(C)C(C)(C)CO1,7.301029995663981,True
2897,CHEMBL3914180,50.0,nM,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C)C(C)(C)CO1,7.301029995663981,True
2900,CHEMBL3939133,50.0,nM,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCCC1CN(C)CC(C)(C)O1,7.301029995663981,True
2904,CHEMBL3921390,50.0,nM,COc1cc2c(Nc3ccc(Cl)c(Cl)c3C)ncnc2cc1OCC1CN(C)CCO1,7.301029995663981,True
2905,CHEMBL3924098,50.0,nM,COc1cc2c(Nc3ccc(Br)c(Cl)c3C)ncnc2cc1OCC1CN(C)CCO1,7.301029995663981,True
2910,CHEMBL3977759,50.0,nM,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OC[C@@H]1CN2CCC[C@@H]2CO1,7.301029995663981,True
2916,CHEMBL3931623,50.0,nM,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OC[C@H]1CN2CCC[C@H]2CO1,7.301029995663981,True
2917,CHEMBL3928883,50.0,nM,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OC[C@@H]1CN2CCC[C@H]2CO1,7.301029995663981,True
2920,CHEMBL3917220,50.0,nM,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OC[C@H]1CN2CCC[C@@H]2CO1,7.301029995663981,True
2926,CHEMBL3943570,50.0,nM,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN2CCOCC2CO1,7.301029995663981,True
2930,CHEMBL3891059,50.0,nM,COc1cc2c(Nc3ccc(C)c(Cl)c3Cl)ncnc2cc1OCC1CN(C)CCO1,7.301029995663981,True
2931,CHEMBL3893363,50.0,nM,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,7.301029995663981,True
2932,CHEMBL3896067,50.0,nM,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2S(C)(=O)=O,7.301029995663981,True
2933,CHEMBL3976788,50.0,nM,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2N,7.301029995663981,True
2934,CHEMBL3974328,50.0,nM,CN[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2Oc1cc2ncnc(Nc3ccc(Br)c(Cl)c3)c2cc1OC,7.301029995663981,True
